party_id,name,ability,item,weapon1,weapon2,weapon3,weapon4,id,form,type1,type2,h,a,b,c,d,s
194,ドリュウズ,かたやぶり,こだわりスカーフ,じわれ,つのドリル,ねごと,,1158,1,じめん,はがね,110,135,60,50,65,88
194,ラプラス,ちょすい,カゴのみ,ぜったいれいど,じわれ,ねむる,ねごと,1159,1,みず,こおり,130,85,80,85,95,60
194,オノノクス,かたやぶり,マゴのみ,ハサミギロチン,ちょうはつ,みがわり,メロメロ,1160,1,ドラゴン,,76,147,90,60,70,97
194,アイアント,はりきり,フィラのみ,ハサミギロチン,なかまづくり,みがわり,メロメロ,1161,1,むし,はがね,58,109,112,48,48,109
194,ギャロップ,きけんよち,からぶりほけん,さいみんじゅつ,つのドリル,あさのひざし,いやしのねがい,1162,2,エスパー,フェアリー,65,100,70,80,80,105
195,ドラパルト,すりぬけ,いのちのたま,ドラゴンアロー,ゴーストダイブ,サイコファング,とんぼがえり,1163,1,ドラゴン,ゴースト,88,120,75,100,75,142
195,ジュラルドン,ライトメタル,とつげきチョッキ,ラスターカノン,りゅうのはどう,10まんボルト,ソーラービーム,1164,1,はがね,ドラゴン,70,95,115,120,50,85
195,アップリュー,はりきり,こうかくレンズ,げきりん,Gのちから,そらをとぶ,まもる,1165,1,くさ,ドラゴン,70,110,80,95,60,70
195,サザンドラ,ふゆう,たべのこし,みがわり,わるだくみ,かえんほうしゃ,あくのはどう,1166,1,あく,ドラゴン,92,105,90,125,90,98
195,ウオノラゴン,がんじょうあご,こだわりスカーフ,エラがみ,ドラゴンダイブ,こおりのキバ,じしん,1167,1,みず,ドラゴン,90,90,100,70,80,75
195,ジャラランガ,ぼうだん,のどスプレー,かえんほうしゃ,きあいだま,ラスターカノン,スケイルノイズ,1168,1,ドラゴン,かくとう,75,110,125,100,105,85
196,タチフサグマ,すてみ,きあいのタスキ,でんじは,クロスポイズン,はたきおとす,すてみタックル,1169,1,あく,ノーマル,93,90,101,60,81,95
196,ロトム,ふゆう,オボンのみ,おにび,ボルトチェンジ,ハイドロポンプ,どろぼう,1170,3,でんき,みず,50,65,107,105,107,86
196,パッチラゴン,ちくでん,とつげきチョッキ,でんげきくちばし,ほのおのキバ,ドラゴンクロー,がんせきふうじ,1171,1,でんき,ドラゴン,90,100,90,80,70,75
196,リザードン,サンパワー,こだわりスカーフ,りゅうのはどう,ソーラービーム,かえんほうしゃ,エアスラッシュ,1172,1,ほのお,ひこう,78,84,78,109,85,100
196,ハガネール,いしあたま,じゃくてんほけん,てっぺき,ボディプレス,ジャイロボール,じしん,1173,1,はがね,じめん,75,85,200,55,65,30
196,キテルグマ,もふもふ,たつじんのおび,ドレインパンチ,れいとうパンチ,かみなりパンチ,アイアンヘッド,1174,1,ノーマル,かくとう,120,125,80,55,60,60
197,バンギラス,すなおこし,じゃくてんほけん,ばかぢから,ロックブラスト,ほのおのパンチ,かみくだく,1175,1,いわ,あく,100,134,110,95,100,61
197,アーマーガア,ミラーアーマー,オボンのみ,ボディプレス,みがわり,てっぺき,はねやすめ,1176,1,ひこう,はがね,98,87,105,53,85,67
197,ニンフィア,フェアリースキン,とつげきチョッキ,ハイパーボイス,マジカルフレイム,サイコショック,でんこうせっか,1177,1,フェアリー,,95,65,65,110,130,60
197,パッチラゴン,はりきり,いのちのたま,でんげきくちばし,ほのおのキバ,ドラゴンクロー,つばめがえし,1178,1,でんき,ドラゴン,90,100,90,80,70,75
197,ヌオー,てんねん,たべのこし,じこさいせい,まもる,どくどく,ねっとう,1179,1,みず,じめん,95,85,85,65,65,35
197,ローブシン,てつのこぶし,たつじんのおび,ドレインパンチ,マッハパンチ,しっぺがえし,かみなりパンチ,1180,1,かくとう,,105,140,95,55,65,45
198,ブリムオン,マジックミラー,リリバのみ,サイコショック,マジカルシャイン,ぶんまわす,トリックルーム,1181,1,エスパー,フェアリー,57,90,95,136,103,29
198,イエッサン,サイコメイカー,こだわりスカーフ,サイコショック,マジカルフレイム,おさきにどうぞ,トリック,1182,1,エスパー,ノーマル,60,65,55,105,95,95
198,バリヤード,やるき,しんかのきせき,こごえるかぜ,トリックルーム,イカサマ,ねこだまし,1183,2,こおり,エスパー,50,65,65,90,90,100
198,エルレイド,せいぎのこころ,くろおび,インファイト,いわなだれ,かげうち,まもる,1184,1,エスパー,かくとう,68,125,65,65,115,80
198,シルヴァディ,ARシステム,サイキックメモリ,なみのり,エアスラッシュ,かえんほうしゃ,でんじは,1185,1,ノーマル,,95,95,95,95,95,95
198,ランクルス,マジックガード,じゃくてんほけん,サイコキネシス,きあいだま,ラスターカノン,トリックルーム,1186,1,エスパー,,110,65,75,125,85,30
199,ウインディ,いかく,こだわりハチマキ,フレアドライブ,インファイト,ワイルドボルト,じゃれつく,1187,1,ほのお,,90,110,80,100,80,95
199,ドラパルト,すりぬけ,ひかりのねんど,たたりめ,おにび,リフレクター,ひかりのかべ,1188,1,ドラゴン,ゴースト,88,120,75,100,75,142
199,アーマーガア,ミラーアーマー,ゴツゴツメット,ボディプレス,はねやすめ,てっぺき,ちょうはつ,1189,1,ひこう,はがね,98,87,105,53,85,67
199,ジュラルドン,ヘヴィメタル,こだわりスカーフ,てっていこうせん,りゅうせいぐん,10まんボルト,あくのはどう,1190,1,はがね,ドラゴン,70,95,115,120,50,85
199,バンギラス,すなおこし,ラムのみ,かみくだく,じしん,ストーンエッジ,りゅうのまい,1191,1,いわ,あく,100,134,110,95,100,61
199,トゲキッス,てんのめぐみ,じゃくてんほけん,エアスラッシュ,わるだくみ,マジカルシャイン,だいもんじ,1192,1,フェアリー,ひこう,85,50,95,120,115,80
200,ドリュウズ,すなかき,きあいのタスキ,じしん,アイアンヘッド,ロックブラスト,まもる,1193,1,じめん,はがね,110,135,60,50,65,88
200,トゲキッス,きょううん,ピントレンズ,エアスラッシュ,マジカルシャイン,かえんほうしゃ,このゆびとまれ,1194,1,フェアリー,ひこう,85,50,95,120,115,80
200,バンギラス,すなおこし,じゃくてんほけん,いわなだれ,かみくだく,かわらわり,まもる,1195,1,いわ,あく,100,134,110,95,100,61
200,トリトドン,よびみず,フィラのみ,だくりゅう,だいちのちから,じこさいせい,とける,1196,1,みず,じめん,111,83,68,92,82,39
200,ロトム,ふゆう,オボンのみ,10まんボルト,リーフストーム,あくのはどう,おにび,1197,6,でんき,くさ,50,65,107,105,107,86
200,マホイップ,スイートベール,リリバのみ,マジカルシャイン,マジカルフレイム,デコレーション,アロマセラピー,1198,1,フェアリー,,65,60,75,110,121,64
201,ブリムオン,マジックミラー,きあいのタスキ,サイコキネシス,マジカルシャイン,マジカルフレイム,トリックルーム,1199,1,エスパー,フェアリー,57,90,95,136,103,29
201,ドサイドン,ハードロック,たつじんのおび,じしん,ロックブラスト,ほのおのパンチ,アームハンマー,1200,1,じめん,いわ,115,140,130,55,55,40
201,ジュラルドン,ライトメタル,いのちのたま,ラスターカノン,りゅうのはどう,かみなり,きんぞくおん,1201,1,はがね,ドラゴン,70,95,115,120,50,85
201,バイウールー,もふもふ,オボンのみ,ボディプレス,コットンガード,バトンタッチ,しっぺがえし,1202,1,ノーマル,,72,80,100,60,90,88
201,マホイップ,スイートベール,たべのこし,ドレインキッス,マジカルフレイム,めいそう,じこさいせい,1203,1,フェアリー,,65,60,75,110,121,64
201,ラプラス,ちょすい,あつぞこブーツ,フリーズドライ,ぜったいれいど,ねむる,ねごと,1204,1,みず,こおり,130,85,80,85,95,60
202,リザードン,サンパワー,こだわりメガネ,きあいだま,ブラストバーン,ソーラービーム,エアスラッシュ,1205,1,ほのお,ひこう,78,84,78,109,85,100
202,ウインディ,いかく,とつげきチョッキ,フレアドライブ,ワイルドボルト,インファイト,しんそく,1206,1,ほのお,,90,110,80,100,80,95
202,ドサイドン,ハードロック,じゃくてんほけん,アームハンマー,ヘビーボンバー,じしん,ストーンエッジ,1207,1,じめん,いわ,115,140,130,55,55,40
202,ミミッキュ,ばけのかわ,レッドカード,かげうち,シャドークロー,じゃれつく,つるぎのまい,1208,1,ゴースト,フェアリー,55,90,80,50,105,96
202,パッチラゴン,はりきり,こだわりスカーフ,でんげきくちばし,ドラゴンテール,けたぐり,つばめがえし,1209,1,でんき,ドラゴン,90,100,90,80,70,75
202,ギャラドス,じしんかじょう,いのちのたま,パワーウィップ,とびはねる,たきのぼり,じしん,1210,1,みず,ひこう,95,125,79,60,100,81
203,クチート,いかく,きあいのタスキ,ふいうち,ちょうはつ,がんせきふうじ,ステルスロック,1211,1,はがね,フェアリー,50,85,85,55,55,50
203,リザードン,サンパワー,こだわりスカーフ,エアスラッシュ,かえんほうしゃ,りゅうのはどう,ソーラービーム,1212,1,ほのお,ひこう,78,84,78,109,85,100
203,ラプラス,ちょすい,とつげきチョッキ,うたかたのアリア,フリーズドライ,10まんボルト,ぜったいれいど,1213,1,みず,こおり,130,85,80,85,95,60
203,ロトム,ふゆう,こだわりメガネ,ボルトチェンジ,ほうでん,リーフストーム,トリック,1214,6,でんき,くさ,50,65,107,105,107,86
203,タチフサグマ,こんじょう,かえんだま,ちょうはつ,ブロッキング,からげんき,はたきおとす,1215,1,あく,ノーマル,93,90,101,60,81,95
203,ドサイドン,ハードロック,じゃくてんほけん,じしん,がんせきほう,アイアンテール,かみなりパンチ,1216,1,じめん,いわ,115,140,130,55,55,40
204,ヨクバリス,ほおぶくろ,オボンのみ,からげんき,ジャイロボール,かみくだく,つるぎのまい,1217,1,ノーマル,,120,95,95,55,75,20
204,ヒヒダルマ,ごりむちゅう,こだわりスカーフ,つららおとし,フレアドライブ,とんぼがえり,いわなだれ,1218,3,こおり,,105,140,55,30,55,95
204,ミミッキュ,ばけのかわ,いのちのたま,じゃれつく,シャドークロー,かげうち,つるぎのまい,1219,1,ゴースト,フェアリー,55,90,80,50,105,96
204,ロトム,ふゆう,とつげきチョッキ,リーフストーム,ほうでん,ボルトチェンジ,シャドーボール,1220,6,でんき,くさ,50,65,107,105,107,86
204,ライチュウ,せいでんき,きあいのタスキ,ほっぺすりすり,かわらわり,ひかりのかべ,リフレクター,1221,1,でんき,,60,90,55,90,80,110
204,ルチャブル,かたやぶり,たつじんのおび,とびひざげり,ブレイブバード,アイアンヘッド,つるぎのまい,1222,1,かくとう,ひこう,78,92,75,74,63,118
205,マルヤクデ,もらいび,とつげきチョッキ,ほのおのムチ,とびかかる,かみなりのキバ,パワーウィップ,1223,1,ほのお,むし,100,115,65,90,90,65
205,アーマーガア,ミラーアーマー,ゴツゴツメット,ボディプレス,アイアンヘッド,てっぺき,はねやすめ,1224,1,ひこう,はがね,98,87,105,53,85,67
205,サーナイト,シンクロ,こだわりスカーフ,サイコショック,ムーンフォース,マジカルフレイム,こごえるかぜ,1225,1,エスパー,フェアリー,68,65,65,125,115,80
205,デンチュラ,ふくがん,きあいのタスキ,かみなり,むしのさざめき,ボルトチェンジ,ねばねばネット,1226,1,むし,でんき,70,77,60,97,60,108
205,ドラパルト,すりぬけ,いのちのたま,ゴーストダイブ,ドラゴンアロー,とんぼがえり,ふいうち,1227,1,ドラゴン,ゴースト,88,120,75,100,75,142
205,キテルグマ,もふもふ,オボンのみ,すてみタックル,ドレインパンチ,アイアンヘッド,DDラリアット,1228,1,ノーマル,かくとう,120,125,80,55,60,60
206,ホルード,ちからもち,こだわりスカーフ,じしん,ばかぢから,イカサマ,メガトンキック,1229,1,ノーマル,じめん,85,56,77,50,77,78
206,エースバーン,もうか,カムラのみ,かえんボール,みがわり,しねんのずつき,きしかいせい,1230,1,ほのお,,80,116,75,65,75,119
206,ロトム,ふゆう,とつげきチョッキ,ほうでん,ボルトチェンジ,リーフストーム,イカサマ,1231,6,でんき,くさ,50,65,107,105,107,86
206,シャワーズ,ちょすい,いのちのたま,ハイドロポンプ,こごえるかぜ,れいとうビーム,シャドーボール,1232,1,みず,,130,65,60,110,95,65
206,ブリムオン,マジックミラー,たべのこし,サイコキネシス,マジカルシャイン,マジカルフレイム,トリックルーム,1233,1,エスパー,フェアリー,57,90,95,136,103,29
206,ドラパルト,のろわれボディ,ひかりのねんど,たたりめ,ひかりのかべ,リフレクター,おにび,1234,1,ドラゴン,ゴースト,88,120,75,100,75,142
207,トロッゴン,ほのおのからだ,しんかのきせき,ステルスロック,ほのおのうず,もえつきる,ボディプレス,1235,1,いわ,ほのお,80,60,90,60,70,50
207,ギルガルド,バトルスイッチ,じゃくてんほけん,キングシールド,ジャイロボール,かげうち,せいなるつるぎ,1236,1,はがね,ゴースト,60,50,140,50,140,60
207,オノノクス,かたやぶり,いのちのたま,ダブルチョップ,じしん,アイアンテール,であいがしら,1237,1,ドラゴン,,76,147,90,60,70,97
207,ウォーグル,ちからずく,こだわりスカーフ,アイアンヘッド,いわなだれ,とんぼがえり,ブレイブバード,1238,1,ノーマル,ひこう,100,123,75,57,75,80
207,ロトム,ふゆう,こだわりメガネ,ボルトチェンジ,たたりめ,リーフストーム,ほうでん,1239,6,でんき,くさ,50,65,107,105,107,86
207,マホイップ,アロマベール,アッキのみ,みがわり,じこさいせい,マジカルシャイン,マジカルフレイム,1240,1,フェアリー,,65,60,75,110,121,64
208,ヌメルゴン,うるおいボディ,しめったいわ,りゅうせいぐん,だいもんじ,かみなり,ハイドロポンプ,1241,1,ドラゴン,,90,100,70,110,150,80
208,オーロンゲ,いたずらごころ,ひかりのねんど,ふいうち,ひかりのかべ,ソウルクラッシュ,リフレクター,1242,1,あく,フェアリー,95,120,65,95,75,60
208,ギルガルド,バトルスイッチ,たべのこし,アイアンヘッド,つるぎのまい,かげうち,キングシールド,1243,1,はがね,ゴースト,60,50,140,50,140,60
208,カビゴン,あついしぼう,オボンのみ,のしかかり,ワイルドボルト,じしん,あくび,1244,1,ノーマル,,160,110,65,65,110,30
208,ジュラルドン,ヘヴィメタル,とつげきチョッキ,ラスターカノン,りゅうせいぐん,イカサマ,あくのはどう,1245,1,はがね,ドラゴン,70,95,115,120,50,85
208,ルチャブル,かたやぶり,こだわりハチマキ,インファイト,ブレイブバード,アイアンヘッド,とんぼがえり,1246,1,かくとう,ひこう,78,92,75,74,63,118
209,ストリンダー,パンクロック,きれいなハネ,じゅうでん,なげつける,ばくおんぱ,オーバードライブ,1247,1,でんき,どく,75,98,70,114,70,75
209,キリキザン,せいしんりょく,とつげきチョッキ,アイアンヘッド,つじぎり,シザークロス,かたきうち,1248,1,あく,はがね,65,125,100,60,70,70
209,エルレイド,せいぎのこころ,きんのおうかん,インファイト,サイコキネシス,なげつける,まもる,1249,1,エスパー,かくとう,68,125,65,65,115,80
209,ロトム,ふゆう,グラスシード,ボルトチェンジ,リーフストーム,さわぐ,おにび,1250,6,でんき,くさ,50,65,107,105,107,86
209,マホイップ,スイートベール,くろいてっきゅう,ゆびをふる,デコレーション,ドレインパンチ,はかいこうせん,1251,1,フェアリー,,65,60,75,110,121,64
209,ジャラランガ,ぼうだん,サイコシード,スケイルノイズ,りんしょう,なげつける,ソウルビート,1252,1,ドラゴン,かくとう,75,110,125,100,105,85
210,バンバドロ,じきゅうりょく,バンジのみ,10まんばりき,ボディプレス,いわなだれ,まもる,1253,1,じめん,,100,125,100,55,85,35
210,エルフーン,いたずらごころ,きあいのタスキ,ムーンフォース,ふくろだたき,トリックルーム,ひかりのかべ,1254,1,くさ,フェアリー,60,67,85,77,75,116
210,ブリムオン,マジックミラー,リリバのみ,マジカルシャイン,サイコキネシス,マジカルフレイム,トリックルーム,1255,1,エスパー,フェアリー,57,90,95,136,103,29
210,ブラッキー,せいしんりょく,ウイのみ,イカサマ,バークアウト,てだすけ,あくび,1256,1,あく,,95,65,110,60,130,65
210,ロトム,ふゆう,しろいハーブ,10まんボルト,ボルトチェンジ,リーフストーム,リフレクター,1257,6,でんき,くさ,50,65,107,105,107,86
210,チラチーノ,スキルリンク,こうかくレンズ,タネマシンガン,ロックブラスト,しんぴのまもり,おさきにどうぞ,1258,1,ノーマル,,75,95,60,65,60,115
211,ルンパッパ,すいすい,じゃくてんほけん,ハイドロポンプ,ギガドレイン,れいとうビーム,あまごい,1259,1,みず,くさ,80,70,70,90,100,70
211,ロトム,ふゆう,こだわりメガネ,ほうでん,ボルトチェンジ,リーフストーム,トリック,1260,6,でんき,くさ,50,65,107,105,107,86
211,アップリュー,はりきり,いのちのたま,Gのちから,げきりん,そらをとぶ,りゅうのまい,1261,1,くさ,ドラゴン,70,110,80,95,60,70
211,タルップル,あついしぼう,たべのこし,りんごさん,やどりぎのタネ,りゅうせいぐん,まもる,1262,1,くさ,ドラゴン,110,85,80,100,80,30
211,ナットレイ,てつのトゲ,オッカのみ,ジャイロボール,ボディプレス,てっぺき,でんじは,1263,1,くさ,はがね,74,94,131,54,116,20
211,エルフーン,いたずらごころ,きあいのタスキ,ムーンフォース,おきみやげ,おいかぜ,しぜんのちから,1264,1,くさ,フェアリー,60,67,85,77,75,116
212,ドラパルト,クリアボディ,だっしゅつパック,りゅうせいぐん,リフレクター,ひかりのかべ,でんじは,1265,1,ドラゴン,ゴースト,88,120,75,100,75,142
212,マホイップ,アロマベール,アッキのみ,とける,マジカルシャイン,めいそう,じこさいせい,1266,1,フェアリー,,65,60,75,110,121,64
212,ドリュウズ,すなかき,じゃくてんほけん,じしん,アイアンヘッド,いわなだれ,つのドリル,1267,1,じめん,はがね,110,135,60,50,65,88
212,ロトム,ふゆう,こだわりメガネ,10まんボルト,ボルトチェンジ,トリック,ハイドロポンプ,1268,3,でんき,みず,50,65,107,105,107,86
212,ミミッキュ,ばけのかわ,いのちのたま,シャドークロー,じゃれつく,つるぎのまい,かげうち,1269,1,ゴースト,フェアリー,55,90,80,50,105,96
212,ブラッキー,せいしんりょく,たべのこし,イカサマ,あくび,まもる,ねがいごと,1270,1,あく,,95,65,110,60,130,65
213,カジリガメ,すいすい,いのちのたま,アフロブレイク,もろはのずつき,アイアンテール,ばかぢから,1271,1,みず,いわ,90,115,90,48,68,74
213,アーマーガア,ミラーアーマー,たべのこし,アイアンヘッド,とんぼがえり,ビルドアップ,はねやすめ,1272,1,ひこう,はがね,98,87,105,53,85,67
213,パッチラゴン,ちくでん,とつげきチョッキ,でんげきくちばし,がんせきふうじ,かえんほうしゃ,げきりん,1273,1,でんき,ドラゴン,90,100,90,80,70,75
213,ドラパルト,すりぬけ,こだわりメガネ,ハイドロポンプ,シャドーボール,かえんほうしゃ,りゅうのはどう,1274,1,ドラゴン,ゴースト,88,120,75,100,75,142
213,オーロンゲ,いたずらごころ,だっしゅつボタン,イカサマ,ちょうはつ,リフレクター,ひかりのかべ,1275,1,あく,フェアリー,95,120,65,95,75,60
213,ウッウ,うのミサイル,きあいのタスキ,なみのり,ぼうふう,こごえるかぜ,はねやすめ,1276,1,ひこう,みず,70,85,55,85,95,85
214,テッカニン,かそく,きあいのタスキ,かげぶんしん,つるぎのまい,バトンタッチ,まもる,1277,1,むし,ひこう,61,90,45,50,50,160
214,ナットレイ,てつのトゲ,ゴツゴツメット,ジャイロボール,タネマシンガン,パワーウィップ,のろい,1278,1,くさ,はがね,74,94,131,54,116,20
214,ドラパルト,すりぬけ,ひかりのねんど,ひかりのかべ,リフレクター,のろい,ゴーストダイブ,1279,1,ドラゴン,ゴースト,88,120,75,100,75,142
214,オニゴーリ,ムラっけ,たべのこし,まもる,みがわり,フリーズドライ,ぜったいれいど,1280,1,こおり,,80,80,80,80,80,80
214,ルチャブル,かたやぶり,じゃくてんほけん,インファイト,ブレイブバード,アイアンヘッド,つるぎのまい,1281,1,かくとう,ひこう,78,92,75,74,63,118
214,ドリュウズ,かたやぶり,とつげきチョッキ,いわなだれ,じしん,じわれ,アイアンヘッド,1282,1,じめん,はがね,110,135,60,50,65,88
215,セキタンザン,じょうききかん,カムラのみ,おにび,こらえる,だいばくはつ,ステルスロック,1283,1,いわ,ほのお,110,80,120,80,90,30
215,マンムー,どんかん,いのちのたま,こおりのつぶて,とっしん,じしん,ダブルアタック,1284,1,こおり,じめん,110,130,80,70,60,80
215,ネギガナイト,きもったま,ながねぎ,ねむる,スターアサルト,ねごと,,1285,1,かくとう,,62,135,95,68,82,65
215,マニューラ,プレッシャー,きあいのタスキ,ひっかく,ローキック,あなをほる,こおりのつぶて,1286,1,あく,こおり,70,120,65,45,85,125
215,ナットレイ,てつのトゲ,とつげきチョッキ,ジャイロボール,パワーウィップ,はたきおとす,タネマシンガン,1287,1,くさ,はがね,74,94,131,54,116,20
215,ヨクバリス,ほおぶくろ,リュガのみ,かみつく,ボディプレス,いかりのまえば,ほおばる,1288,1,ノーマル,,120,95,95,55,75,20
216,ブリムオン,マジックミラー,きあいのタスキ,サイコキネシス,マジカルシャイン,マジカルフレイム,トリックルーム,1289,1,エスパー,フェアリー,57,90,95,136,103,29
216,ドサイドン,ハードロック,じゃくてんほけん,じしん,ロックブラスト,ほのおのパンチ,がんせきほう,1290,1,じめん,いわ,115,140,130,55,55,40
216,イエッサン,サイコメイカー,サイコシード,サイコキネシス,ハイパーボイス,アシストパワー,めいそう,1291,2,エスパー,ノーマル,70,55,65,95,105,85
216,バイウールー,もふもふ,カムラのみ,ボディプレス,コットンガード,バトンタッチ,しっぺがえし,1292,1,ノーマル,,72,80,100,60,90,88
216,マホイップ,スイートベール,たべのこし,ドレインキッス,マジカルフレイム,めいそう,じこさいせい,1293,1,フェアリー,,65,60,75,110,121,64
216,ラプラス,ちょすい,メトロノーム,10まんボルト,ぜったいれいど,ねむる,ねごと,1294,1,みず,こおり,130,85,80,85,95,60
217,ヒヒダルマ,ごりむちゅう,こだわりハチマキ,とんぼがえり,つららおとし,フレアドライブ,ばかぢから,1295,3,こおり,,105,140,55,30,55,95
217,エルフーン,いたずらごころ,たべのこし,コットンガード,やどりぎのタネ,ムーンフォース,みがわり,1296,1,くさ,フェアリー,60,67,85,77,75,116
217,モルペコ,はらぺこスイッチ,きあいのタスキ,オーラぐるま,まもる,ちょうはつ,すてゼリフ,1297,1,でんき,あく,58,95,58,70,58,97
217,オノノクス,かたやぶり,こだわりスカーフ,インファイト,ダブルチョップ,アイアンテール,じしん,1298,1,ドラゴン,,76,147,90,60,70,97
217,トゲキッス,てんのめぐみ,じゃくてんほけん,エアスラッシュ,はどうだん,だいもんじ,マジカルシャイン,1299,1,フェアリー,ひこう,85,50,95,120,115,80
217,ロトム,ふゆう,こだわりメガネ,ボルトチェンジ,ほうでん,ハイドロポンプ,トリック,1300,3,でんき,みず,50,65,107,105,107,86
218,モルペコ,はらぺこスイッチ,きあいのタスキ,オーラぐるま,かみくだく,ちょうはつ,すてゼリフ,1301,1,でんき,あく,58,95,58,70,58,97
218,トゲデマル,がんじょう,カムラのみ,きしかいせい,アイアンヘッド,ほっぺすりすり,とんぼがえり,1302,1,でんき,はがね,65,98,63,40,73,96
218,ギャロップ,パステルベール,こだわりスカーフ,じゃれつく,しねんのずつき,じごくづき,ワイルドボルト,1303,2,エスパー,フェアリー,65,100,70,80,80,105
218,ルチャブル,かたやぶり,いのちのたま,インファイト,ブレイブバード,とんぼがえり,アンコール,1304,1,かくとう,ひこう,78,92,75,74,63,118
218,ランターン,ちくでん,とつげきチョッキ,ねっとう,ほうでん,マジカルシャイン,ボルトチェンジ,1305,1,みず,でんき,125,58,58,76,76,67
218,ヌオー,てんねん,オボンのみ,ねっとう,じしん,じこさいせい,あくび,1306,1,みず,じめん,95,85,85,65,65,35
219,オーロンゲ,いたずらごころ,ひかりのねんど,ねこだまし,リフレクター,ひかりのかべ,でんじは,1307,1,あく,フェアリー,95,120,65,95,75,60
219,バンギラス,すなおこし,じゃくてんほけん,ストーンエッジ,ほのおのパンチ,アイアンヘッド,かみくだく,1308,1,いわ,あく,100,134,110,95,100,61
219,サザンドラ,ふゆう,こだわりスカーフ,りゅうのはどう,あくのはどう,ねっぷう,とんぼがえり,1309,1,あく,ドラゴン,92,105,90,125,90,98
219,ドラパルト,すりぬけ,イアのみ,ドラゴンアロー,ゴーストダイブ,だいもんじ,とんぼがえり,1310,1,ドラゴン,ゴースト,88,120,75,100,75,142
219,ロトム,ふゆう,こだわりメガネ,10まんボルト,ボルトチェンジ,トリック,リーフストーム,1311,6,でんき,くさ,50,65,107,105,107,86
219,イエッサン,サイコメイカー,ものしりメガネ,ふういん,サイコキネシス,マジカルシャイン,トリックルーム,1312,2,エスパー,ノーマル,70,55,65,95,105,85
220,ドラパルト,クリアボディ,じゃくてんほけん,ドラゴンアロー,ゴーストダイブ,かえんほうしゃ,おにび,1313,1,ドラゴン,ゴースト,88,120,75,100,75,142
220,ミミッキュ,ばけのかわ,いのちのたま,かげうち,シャドークロー,つるぎのまい,じゃれつく,1314,1,ゴースト,フェアリー,55,90,80,50,105,96
220,ロトム,ふゆう,こだわりメガネ,ほうでん,ボルトチェンジ,トリック,リーフストーム,1315,6,でんき,くさ,50,65,107,105,107,86
220,サニーゴ,のろわれボディ,しんかのきせき,ちからをすいとる,ナイトヘッド,おにび,ステルスロック,1316,2,ゴースト,,60,55,100,65,100,30
220,カビゴン,あついしぼう,フィラのみ,ほのおのパンチ,れいとうパンチ,かみなりパンチ,あくび,1317,1,ノーマル,,160,110,65,65,110,30
220,ドリュウズ,かたやぶり,きあいのタスキ,いわなだれ,アイアンヘッド,じしん,かわらわり,1318,1,じめん,はがね,110,135,60,50,65,88
221,サニーゴ,のろわれボディ,しんかのきせき,ちからをすいとる,ナイトヘッド,おにび,ドわすれ,1319,2,ゴースト,,60,55,100,65,100,30
221,ドラパルト,クリアボディ,じゃくてんほけん,ドラゴンアロー,ゴーストダイブ,かえんほうしゃ,おにび,1320,1,ドラゴン,ゴースト,88,120,75,100,75,142
221,ミミッキュ,ばけのかわ,いのちのたま,かげうち,シャドークロー,つるぎのまい,じゃれつく,1321,1,ゴースト,フェアリー,55,90,80,50,105,96
221,ドリュウズ,かたやぶり,こだわりスカーフ,いわなだれ,アイアンヘッド,じしん,あなをほる,1322,1,じめん,はがね,110,135,60,50,65,88
221,カビゴン,あついしぼう,フィラのみ,ほのおのパンチ,れいとうパンチ,かみなりパンチ,あくび,1323,1,ノーマル,,160,110,65,65,110,30
221,ロトム,ふゆう,こだわりメガネ,ほうでん,ボルトチェンジ,トリック,リーフストーム,1324,6,でんき,くさ,50,65,107,105,107,86
222,ドラパルト,クリアボディ,じゃくてんほけん,ドラゴンアロー,ゴーストダイブ,かえんほうしゃ,おにび,1325,1,ドラゴン,ゴースト,88,120,75,100,75,142
222,ミミッキュ,ばけのかわ,いのちのたま,かげうち,シャドークロー,つるぎのまい,じゃれつく,1326,1,ゴースト,フェアリー,55,90,80,50,105,96
222,サニーゴ,のろわれボディ,しんかのきせき,ちからをすいとる,ナイトヘッド,おにび,ステルスロック,1327,2,ゴースト,,60,55,100,65,100,30
222,ドリュウズ,かたやぶり,こだわりスカーフ,いわなだれ,アイアンヘッド,じしん,あなをほる,1328,1,じめん,はがね,110,135,60,50,65,88
222,カビゴン,あついしぼう,フィラのみ,ほのおのパンチ,れいとうパンチ,かみなりパンチ,いわなだれ,1329,1,ノーマル,,160,110,65,65,110,30
222,ロトム,ふゆう,こだわりメガネ,ほうでん,ボルトチェンジ,トリック,リーフストーム,1330,6,でんき,くさ,50,65,107,105,107,86
223,ドラパルト,クリアボディ,じゃくてんほけん,ドラゴンアロー,ゴーストダイブ,かえんほうしゃ,おにび,1331,1,ドラゴン,ゴースト,88,120,75,100,75,142
223,ミミッキュ,ばけのかわ,いのちのたま,かげうち,シャドークロー,つるぎのまい,じゃれつく,1332,1,ゴースト,フェアリー,55,90,80,50,105,96
223,サニーゴ,のろわれボディ,しんかのきせき,ちからをすいとる,ナイトヘッド,おにび,ステルスロック,1333,2,ゴースト,,60,55,100,65,100,30
223,ドリュウズ,かたやぶり,こだわりスカーフ,いわなだれ,アイアンヘッド,じしん,あなをほる,1334,1,じめん,はがね,110,135,60,50,65,88
